平台,经营单位,仓库,结算方式,运输方式,发货状态,物流录入的结算方法,是否拒收入库完成,是否直销单,是否是多客户出货,是否退改赠,是否手机下的订单,是否代垫发货,发货单据来源,单据来源互联互通,WMS系统发货单状态,需要物流流程,是否医疗分销,time
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-10 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-07 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-06 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,N,N,N,Y,EASD,N,NEW,Y,N,2020-01-04 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-07 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011501DY-武汉德燕,L900-武汉德燕供应链（经营单位）,SDWHDYTLC-德燕武冷仓,YDS,K01,CLO,YDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,K01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-08 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-08 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-09 00:00:00
011501DY-武汉德燕,L900-武汉德燕供应链（经营单位）,WKX0-快消虚拟仓,MON,H01,CLO,MON,Y,Y,N,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLDHLC-武汉黄鹤楼团购仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-12 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-08 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-07 00:00:00
011501HY-武汉鸿雁,M102-大鸿雁黄陂分,SDWHDHYHPW1-大鸿雁黄陂仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-04 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-04 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-07 00:00:00
011501RC-武汉融成,EY00-武汉融成,WHRCYXBGC-融成已销保管仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M102-大鸿雁黄陂分,SDWHDHYHPW1-大鸿雁黄陂仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYHQC-鸿雁花桥仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYDSC-鸿雁电商仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYHQC-鸿雁花桥仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-09 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYDSC-鸿雁电商仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYHQC-鸿雁花桥仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYHQC-鸿雁花桥仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHDHYDXHW1-大鸿雁东西湖仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,NEW,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EAEC,Y,CLO,Y,N,2020-01-13 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-09 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501DY-武汉德燕,L900-武汉德燕供应链（经营单位）,SDWHDYTLC-德燕武冷仓,MON,K01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-14 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-14 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-04 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-12 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-09 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-14 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-14 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,N,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501RZ-湖北瑞泽,SY00-湖北瑞泽,SDHBWHRZYYGGC-瑞泽医药仓,EAX,W01,CLO,EAX,Y,N,Y,N,N,N,HLHT,Y,NEW,Y,Y,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,K01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-11 00:00:00
011502WH-武汉206B,H500-湖北深度供应链(经营单位),SDWHHHLSDC-黄鹤楼仓,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M101-大鸿雁蔡甸分,SDWHDHYCDW1-大鸿雁蔡甸仓,WDS,H01,CLO,WDS,Y,N,N,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,W01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501VE-咸宁怡亚通香城,VE00-咸宁怡亚通香城(经营单位),SDHBRZXNXCYYK-咸宁怡亚通香城医药库,EAX,H01,CLO,EAX,Y,N,Y,N,N,N,EASD,N,NEW,Y,Y,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,WHDHYHYFC-大鸿雁汉阳分仓,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EAEC,Y,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,WDS,H01,CLO,WDS,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-13 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,HLHT,Y,CLO,Y,N,2020-01-11 00:00:00
011501HY-武汉鸿雁,M100-武汉鸿雁供应链,SDWHHYWLK-武汉鸿雁武冷库,MON,H01,CLO,MON,Y,N,Y,N,N,N,EASD,N,CLO,Y,N,2020-01-10 00:00:00
